2,1,2,2,3,1,0,87,0,311,203,13,1,1,0,1,1,0,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,AG
2,1,2,2,3,1,0,87,0,311,203,13,1,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,RU
2,1,2,2,3,1,0,87,0,311,203,13,1,1,0,1,1,0,0,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
2,1,2,2,3,1,0,87,0,311,171,13,1,0,1,0,1,0,0,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
2,2,1,2,1,3,0,111,0,310,207,1,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2,2,1,2,1,3,0,111,0,310,58,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
3,2,3,1,1,1,0,93,0,151,203,18,1,1,0,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
3,2,3,1,1,1,0,93,0,151,203,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
3,2,3,1,1,1,0,93,0,151,203,9,1,1,0,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,AG
3,2,3,1,1,1,0,93,0,151,203,16,1,1,0,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
1,1,1,3,3,2,0,51,0,282,60,6,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
1,1,1,3,3,2,0,51,0,282,59,6,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
1,1,1,3,3,2,0,51,0,282,207,6,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
3,3,1,1,2,3,0,15,0,302,39,7,1,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
3,3,1,1,2,3,0,15,0,302,58,1,1,0,2,0,1,1,1,0,0,0,0,0,0,2,0,0,1,3,3,3,3,3,3,3,11,Uber
1,3,2,3,1,3,0,143,0,304,39,16,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,3,3,3,3,3,3,16,OU
1,3,2,3,1,3,0,143,0,304,39,8,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
1,3,2,3,1,3,0,143,0,304,39,1,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1,3,2,3,1,3,0,143,0,304,60,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
2,3,3,1,2,3,0,65,0,300,59,8,1,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2,3,3,1,2,3,0,65,0,300,210,6,1,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2,3,3,1,2,3,0,65,0,300,207,6,1,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2,3,3,1,2,3,0,65,0,300,171,6,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2,3,3,1,2,3,0,65,0,300,59,8,1,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,AG
2,3,3,1,2,3,0,65,0,300,210,8,1,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,AG
2,3,3,1,2,3,0,65,0,300,210,16,1,0,0,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,AG
2,1,2,3,3,3,0,35,0,294,171,4,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,AG
2,1,2,3,3,3,0,35,0,294,60,2,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,AG
2,1,2,3,3,3,0,35,0,294,207,9,0,1,3,0,1,1,0,1,0,0,0,1,2,0,0,3,0,1,3,3,3,3,3,3,15,AG
2,1,2,3,1,2,0,335,0,302,60,18,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0,3,3,3,3,3,3,3,24,OU
2,1,2,3,1,2,0,335,0,302,171,4,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
2,1,2,3,1,2,0,335,0,302,60,18,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
1,1,1,1,1,3,0,203,0,2,171,6,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
2,3,1,1,2,2,0,1363,0,304,39,14,1,0,2,0,1,1,0,1,0,0,0,1,1,2,0,0,0,3,3,3,3,3,3,3,11,UU
2,1,2,2,1,1,0,145,0,140,109,13,1,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,21,ZU
1,1,2,3,1,1,0,667,0,42,203,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,2,UU
1,1,2,3,1,1,0,667,0,42,171,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,OU
1,1,2,3,1,1,0,667,0,42,203,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,2,UU
2,3,3,1,2,1,0,559,0,94,18,18,1,0,2,0,1,1,0,0,0,0,1,0,2,3,0,0,0,1,3,3,3,3,3,3,0,OU
2,3,3,1,2,1,0,559,0,293,203,18,1,0,1,0,1,1,0,1,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,OU
2,1,1,3,2,2,0,2021,0,94,59,13,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
2,1,1,3,2,2,0,2021,0,94,171,5,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
2,1,1,3,2,2,2,2021,0,94,171,9,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
2,1,1,3,2,2,2,2021,0,94,59,13,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
2,1,1,1,3,2,0,473,0,94,171,18,1,1,0,0,0,1,1,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,2,UU
2,1,1,1,3,2,0,473,0,94,171,1,1,0,0,0,1,0,1,0,0,0,0,1,3,2,0,0,1,1,3,3,3,3,3,3,5,OU
2,2,1,1,2,3,1,841,0,22,171,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2,2,1,1,2,3,1,841,0,22,58,9,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2,2,1,1,2,3,1,841,0,22,171,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,2,1,1,2,3,1,841,0,22,58,9,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,2,1,1,2,3,0,1537,0,142,67,15,1,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,2,1,1,2,3,1,1537,0,142,67,15,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2,2,1,1,2,3,0,1537,0,142,67,15,1,0,3,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2,2,1,1,2,3,0,493,0,77,168,6,1,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2,2,1,1,2,3,1,1943,0,170,514,18,1,0,1,0,1,0,1,0,1,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,2,1,1,2,3,0,1943,0,170,514,18,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,2,1,1,2,3,0,1943,0,170,514,18,1,0,2,0,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
3,1,2,3,1,1,0,145,0,109,171,4,0,1,2,0,1,1,0,1,0,0,0,1,3,0,0,2,1,1,3,0,3,3,3,3,15,UU
3,1,2,3,1,1,0,145,0,109,171,16,0,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,UU
3,1,2,3,1,1,0,145,0,109,60,16,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,UU
3,1,2,3,1,1,0,145,0,109,171,4,0,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,1,3,0,3,3,3,3,2,OU
3,1,2,3,2,1,0,35,0,302,39,4,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,1,3,3,3,3,15,OU
3,1,2,3,2,1,0,35,0,302,60,4,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,1,3,3,3,3,15,OU
3,1,2,3,2,1,0,35,0,302,171,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,1,3,3,3,3,15,OU
2,2,1,1,2,3,0,2491,0,304,39,5,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,1,2,3,2,2,0,2773,0,304,60,16,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
2,1,2,3,2,2,0,2773,0,304,18,5,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,1,3,3,3,3,24,OU
2,1,2,3,2,2,0,2773,0,304,39,5,0,1,2,0,1,1,0,1,0,0,0,1,1,0,0,2,0,3,3,1,3,3,3,3,24,OU
2,1,1,1,1,1,0,1681,0,312,171,17,1,0,0,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
2,1,3,1,2,1,0,989,0,301,171,1,1,1,2,0,1,1,0,0,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,2,OU
2,1,3,1,2,1,0,989,0,301,171,8,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
2,2,1,3,1,1,0,145,0,37,60,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,ZU
2,2,1,3,1,1,0,145,0,37,102,2,0,1,2,0,1,1,0,0,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,ZU
2,2,1,3,1,1,0,145,0,37,102,16,1,1,2,0,1,1,0,0,0,0,1,0,3,0,0,3,0,0,3,3,3,3,3,3,15,ZU
2,2,1,3,1,1,0,145,0,37,60,16,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,PU
2,2,1,3,1,1,0,145,0,37,102,16,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,PU
1,2,1,0,3,1,0,169,0,165,304,1,1,0,2,0,1,1,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1,2,1,0,3,1,0,169,0,165,155,1,1,0,2,0,1,1,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1,2,1,0,3,1,0,169,0,60,171,1,1,0,0,1,1,0,0,0,0,1,1,0,3,1,0,0,2,0,3,3,3,3,3,3,0,ZU
1,1,3,1,1,1,0,1849,0,65,328,16,0,1,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,ZU
1,1,3,1,1,1,0,1849,0,65,328,16,0,1,2,0,1,1,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
1,1,3,1,1,1,0,473,0,264,171,7,0,1,2,0,1,0,0,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,OU
3,3,3,1,1,1,0,1643,0,67,109,13,1,0,2,0,1,0,0,1,1,0,0,1,3,1,0,0,2,1,3,3,3,3,3,3,0,PU
3,3,3,1,1,1,0,1643,0,67,109,13,1,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
3,0,0,0,2,1,0,1681,0,85,109,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,2,0,3,0,3,3,3,3,2,RU
3,0,0,0,2,1,0,1681,0,85,109,8,1,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
1,2,1,1,1,2,0,38,0,149,109,3,1,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1,2,1,1,1,2,0,38,0,149,171,3,1,0,1,0,1,1,1,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1,2,2,1,1,3,0,1681,0,123,207,1,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1,2,2,0,1,2,0,871,0,58,58,18,1,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1,2,2,0,1,2,0,871,0,58,203,16,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1,2,2,0,1,2,0,221,0,58,203,9,1,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1,2,2,0,1,2,0,221,0,58,59,5,1,0,3,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1,2,2,0,1,2,0,221,0,58,203,9,1,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1,2,2,0,1,2,0,221,0,58,58,5,1,0,3,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
2,3,1,1,2,1,0,1273,0,81,203,2,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
3,1,1,1,2,1,0,2479,0,170,171,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,2,3,0,1,3,0,3,3,3,3,15,ZU
3,1,1,2,2,1,0,4489,0,170,203,13,1,1,1,1,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
3,1,1,2,2,1,0,4489,0,170,203,13,0,1,1,1,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
1,1,1,2,2,3,0,49,0,169,171,4,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
1,1,1,2,2,3,0,49,0,169,60,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
1,1,1,2,2,3,0,49,0,169,171,4,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
3,2,1,1,3,0,0,1681,0,155,203,4,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
3,2,1,1,3,0,0,1681,0,155,203,4,1,0,2,0,1,1,0,0,0,0,0,1,1,0,2,0,3,0,3,3,3,3,3,3,5,NU
3,2,1,1,3,0,0,1681,0,155,203,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,3,0,3,3,3,3,3,3,5,PU
2,1,2,2,3,1,0,703,0,102,171,2,1,1,1,0,1,0,1,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,ZU
2,1,1,3,2,2,0,893,0,187,171,16,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
2,1,1,3,2,2,0,893,0,187,171,4,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
2,1,1,3,2,2,0,893,0,187,171,16,0,1,2,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,PU
2,1,1,3,2,2,0,893,0,187,171,16,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
2,1,1,3,2,2,0,133,0,137,171,16,0,1,2,0,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
2,1,1,3,2,2,0,133,0,137,171,6,0,1,2,0,1,1,1,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,OU
2,3,2,1,2,2,0,247,0,22,59,5,1,0,2,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2,2,2,3,1,2,0,323,0,30,171,4,1,1,1,0,1,0,1,0,0,0,0,1,3,0,3,0,0,1,3,3,3,3,3,3,2,OU
2,1,2,2,3,2,0,57,0,183,356,8,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,OU
2,3,2,2,2,1,0,95,0,82,171,12,1,0,2,1,0,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
2,3,2,2,2,1,0,95,0,82,171,7,1,1,2,0,0,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2,3,2,2,2,1,0,95,0,82,210,6,1,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
2,3,2,2,2,1,0,95,0,82,171,12,1,0,1,1,1,1,0,0,0,0,0,1,3,2,0,0,0,1,3,3,3,3,3,3,0,OU
2,3,2,2,2,1,0,95,0,82,58,12,1,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
3,2,2,3,2,3,0,2209,0,102,171,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
3,2,2,3,2,3,0,2209,0,102,60,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
2,2,2,2,2,2,0,2209,0,147,328,5,1,1,1,0,1,1,1,0,1,0,0,1,2,0,3,0,0,1,3,3,3,3,3,3,2,RU
2,2,2,2,2,2,0,2209,0,147,318,8,0,1,2,0,0,1,0,0,1,0,0,1,3,0,1,0,0,2,3,0,3,3,3,3,24,UU
1,1,1,2,1,2,0,289,0,32,60,6,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
1,1,1,2,1,2,0,289,0,32,59,6,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
1,1,1,2,1,2,0,391,0,11,171,6,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
1,1,1,2,1,2,0,391,0,11,59,6,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
1,1,1,2,1,2,0,391,0,11,171,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
1,1,1,2,1,2,0,391,0,37,171,5,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
1,1,1,2,1,2,0,391,0,37,59,6,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
2,2,2,1,1,1,0,4489,0,123,207,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
3,1,1,1,1,1,0,469,0,169,171,2,0,1,1,0,1,0,1,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,ZU
2,1,1,1,1,1,0,737,0,45,356,16,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
2,1,1,2,2,1,0,4489,0,24,74,9,0,1,2,0,1,1,0,0,0,0,0,1,3,0,0,0,2,2,3,3,3,3,3,3,4,UU
2,1,1,2,2,1,0,4489,0,24,74,8,0,1,1,0,1,1,0,0,0,0,0,1,3,0,1,0,0,2,3,0,3,3,3,3,24,RU
2,1,1,1,1,1,0,2077,0,164,171,13,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,RU
2,1,1,1,1,1,0,2077,0,164,203,4,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
2,1,1,1,1,1,0,2077,0,164,171,4,1,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
1,1,1,3,2,3,0,2209,0,70,155,4,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,PU
1,1,1,3,2,3,0,2209,0,70,203,16,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
1,1,1,3,2,3,0,2209,0,70,207,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
1,1,1,3,2,3,0,2209,0,70,60,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
1,1,1,3,2,3,0,2209,0,70,171,4,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
1,1,1,3,2,3,0,2209,0,70,59,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
1,1,1,3,2,3,0,2209,0,70,155,4,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,24,NU
1,1,1,3,2,3,0,2209,0,70,60,5,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
1,1,1,3,2,3,0,2209,0,70,101,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
2,1,2,1,3,1,0,9,0,56,203,13,1,0,2,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,RU
2,1,2,1,3,1,0,9,0,56,203,18,1,0,2,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,OU
2,1,1,2,3,0,0,3149,0,109,171,4,0,1,1,0,1,0,1,0,0,0,0,1,3,0,2,0,1,0,3,0,3,3,3,0,22,UU
2,1,1,2,3,0,0,3149,0,109,171,4,0,1,2,0,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,0,21,OU
2,1,1,2,3,0,0,2021,0,109,171,18,0,1,3,0,1,0,1,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,0,22,OU
2,1,1,2,3,0,0,2021,0,109,18,18,0,1,2,0,1,1,0,0,0,0,0,0,3,0,0,2,1,0,3,3,3,3,3,3,15,OU
1,1,3,1,1,1,0,118,0,142,203,8,1,1,0,0,1,1,1,0,1,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,21,RU
1,1,2,0,1,1,0,589,0,53,109,18,1,0,1,0,1,0,1,0,1,0,1,1,3,0,2,0,0,1,3,3,3,3,3,3,10,NU
1,1,2,0,1,1,0,589,0,53,109,18,1,0,2,0,1,0,1,0,1,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,UU
1,1,2,0,1,1,0,589,0,53,109,18,1,0,2,0,1,0,1,0,1,0,0,1,3,0,2,0,1,1,3,3,3,3,3,3,10,RU
1,1,1,1,1,1,0,2881,0,58,328,10,1,0,1,0,1,0,1,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,PU
1,1,1,1,1,1,0,2881,0,58,203,18,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1,1,1,1,1,1,0,129,0,58,109,8,1,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,2,1,3,3,3,3,3,3,5,PU
1,1,1,1,1,1,0,129,0,58,109,18,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1,3,2,1,1,1,0,118,0,149,58,16,1,0,1,1,1,1,1,0,0,0,1,0,2,3,0,0,0,2,3,3,3,3,3,3,0,OU
1,3,2,1,1,1,0,118,0,149,207,16,1,0,1,1,1,1,0,1,0,0,1,1,2,3,0,0,0,2,3,3,3,3,3,3,0,OU
1,3,2,1,1,1,0,118,0,149,356,16,1,0,0,1,1,0,1,0,0,1,1,1,3,3,0,0,0,0,3,3,3,3,3,3,0,OU
2,3,1,1,2,1,0,26,0,39,125,1,1,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1,1,1,0,1,3,0,111,0,56,171,11,1,0,1,1,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
